Observations,Annotations,latitude,longitude,ligne,colonne,coord
ign-FNF-2009/train/observations/890_6940_4_1_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_4_1_0M50_pfnf_nch.tif,890,6940,4,1,890_6940
ign-FNF-2009/train/observations/920_6860_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_4_3_0M50_pfnf_nch.tif,920,6860,4,3,920_6860
ign-FNF-2009/train/observations/995_6895_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_2_2_0M50_pfnf_nch.tif,995,6895,2,2,995_6895
ign-FNF-2009/train/observations/940_6925_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_9_6_0M50_pfnf_nch.tif,940,6925,9,6,940_6925
ign-FNF-2009/train/observations/890_6940_7_4_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_7_4_0M50_pfnf_nch.tif,890,6940,7,4,890_6940
ign-FNF-2009/train/observations/975_6850_8_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_8_1_0M50_pfnf_nch.tif,975,6850,8,1,975_6850
ign-FNF-2009/train/observations/945_6845_7_6_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_7_6_0M50_pfnf_nch.tif,945,6845,7,6,945_6845
ign-FNF-2009/train/observations/945_6925_3_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_3_8_0M50_pfnf_nch.tif,945,6925,3,8,945_6925
ign-FNF-2009/train/observations/940_6905_7_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_7_9_0M50_pfnf_nch.tif,940,6905,7,9,940_6905
ign-FNF-2009/train/observations/975_6835_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_2_9_0M50_pfnf_nch.tif,975,6835,2,9,975_6835
ign-FNF-2009/train/observations/955_6915_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_7_5_0M50_pfnf_nch.tif,955,6915,7,5,955_6915
ign-FNF-2009/train/observations/920_6860_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_2_1_0M50_pfnf_nch.tif,920,6860,2,1,920_6860
ign-FNF-2009/train/observations/955_6915_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_2_1_0M50_pfnf_nch.tif,955,6915,2,1,955_6915
ign-FNF-2009/train/observations/995_6895_4_1_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_4_1_0M50_pfnf_nch.tif,995,6895,4,1,995_6895
ign-FNF-2009/train/observations/915_6825_7_9_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_7_9_0M50_pfnf_nch.tif,915,6825,7,9,915_6825
ign-FNF-2009/train/observations/945_6845_6_7_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_6_7_0M50_pfnf_nch.tif,945,6845,6,7,945_6845
ign-FNF-2009/train/observations/940_6905_3_8_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_3_8_0M50_pfnf_nch.tif,940,6905,3,8,940_6905
ign-FNF-2009/train/observations/925_6860_5_6_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_5_6_0M50_pfnf_nch.tif,925,6860,5,6,925_6860
ign-FNF-2009/train/observations/915_6890_6_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_6_6_0M50_pfnf_nch.tif,915,6890,6,6,915_6890
ign-FNF-2009/train/observations/915_6890_1_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_1_2_0M50_pfnf_nch.tif,915,6890,1,2,915_6890
ign-FNF-2009/train/observations/975_6835_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_4_7_0M50_pfnf_nch.tif,975,6835,4,7,975_6835
ign-FNF-2009/train/observations/890_6940_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_9_3_0M50_pfnf_nch.tif,890,6940,9,3,890_6940
ign-FNF-2009/train/observations/980_6825_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_4_5_0M50_pfnf_nch.tif,980,6825,4,5,980_6825
ign-FNF-2009/train/observations/940_6925_4_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_4_9_0M50_pfnf_nch.tif,940,6925,4,9,940_6925
ign-FNF-2009/train/observations/945_6845_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_6_1_0M50_pfnf_nch.tif,945,6845,6,1,945_6845
ign-FNF-2009/train/observations/940_6925_4_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_4_1_0M50_pfnf_nch.tif,940,6925,4,1,940_6925
ign-FNF-2009/train/observations/915_6825_1_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_1_6_0M50_pfnf_nch.tif,915,6825,1,6,915_6825
ign-FNF-2009/train/observations/980_6825_8_4_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_8_4_0M50_pfnf_nch.tif,980,6825,8,4,980_6825
ign-FNF-2009/train/observations/975_6835_2_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_2_5_0M50_pfnf_nch.tif,975,6835,2,5,975_6835
ign-FNF-2009/train/observations/975_6835_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_1_7_0M50_pfnf_nch.tif,975,6835,1,7,975_6835
ign-FNF-2009/train/observations/915_6825_9_4_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_9_4_0M50_pfnf_nch.tif,915,6825,9,4,915_6825
ign-FNF-2009/train/observations/890_6940_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_6_5_0M50_pfnf_nch.tif,890,6940,6,5,890_6940
ign-FNF-2009/train/observations/975_6825_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_9_1_0M50_pfnf_nch.tif,975,6825,9,1,975_6825
ign-FNF-2009/train/observations/995_6895_3_2_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_3_2_0M50_pfnf_nch.tif,995,6895,3,2,995_6895
ign-FNF-2009/train/observations/925_6860_6_9_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_6_9_0M50_pfnf_nch.tif,925,6860,6,9,925_6860
ign-FNF-2009/train/observations/980_6825_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_8_7_0M50_pfnf_nch.tif,980,6825,8,7,980_6825
ign-FNF-2009/train/observations/940_6925_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_1_7_0M50_pfnf_nch.tif,940,6925,1,7,940_6925
ign-FNF-2009/train/observations/955_6915_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_3_3_0M50_pfnf_nch.tif,955,6915,3,3,955_6915
ign-FNF-2009/train/observations/980_6825_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_9_8_0M50_pfnf_nch.tif,980,6825,9,8,980_6825
ign-FNF-2009/train/observations/940_6925_4_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_4_6_0M50_pfnf_nch.tif,940,6925,4,6,940_6925
ign-FNF-2009/train/observations/975_6850_2_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_2_3_0M50_pfnf_nch.tif,975,6850,2,3,975_6850
ign-FNF-2009/train/observations/955_6915_3_6_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_3_6_0M50_pfnf_nch.tif,955,6915,3,6,955_6915
ign-FNF-2009/train/observations/1015_6895_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_7_2_0M50_pfnf_nch.tif,1015,6895,7,2,1015_6895
ign-FNF-2009/train/observations/945_6845_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_9_6_0M50_pfnf_nch.tif,945,6845,9,6,945_6845
ign-FNF-2009/train/observations/915_6890_8_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_8_6_0M50_pfnf_nch.tif,915,6890,8,6,915_6890
ign-FNF-2009/train/observations/1015_6895_7_9_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_7_9_0M50_pfnf_nch.tif,1015,6895,7,9,1015_6895
ign-FNF-2009/train/observations/975_6835_2_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_2_4_0M50_pfnf_nch.tif,975,6835,2,4,975_6835
ign-FNF-2009/train/observations/975_6850_3_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_3_9_0M50_pfnf_nch.tif,975,6850,3,9,975_6850
ign-FNF-2009/train/observations/940_6925_2_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_2_7_0M50_pfnf_nch.tif,940,6925,2,7,940_6925
ign-FNF-2009/train/observations/975_6850_9_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_9_2_0M50_pfnf_nch.tif,975,6850,9,2,975_6850
ign-FNF-2009/train/observations/920_6860_6_3_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_6_3_0M50_pfnf_nch.tif,920,6860,6,3,920_6860
ign-FNF-2009/train/observations/915_6890_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_8_8_0M50_pfnf_nch.tif,915,6890,8,8,915_6890
ign-FNF-2009/train/observations/890_6940_8_4_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_8_4_0M50_pfnf_nch.tif,890,6940,8,4,890_6940
ign-FNF-2009/train/observations/995_6895_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_7_2_0M50_pfnf_nch.tif,995,6895,7,2,995_6895
ign-FNF-2009/train/observations/915_6890_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_4_3_0M50_pfnf_nch.tif,915,6890,4,3,915_6890
ign-FNF-2009/train/observations/925_6860_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_9_3_0M50_pfnf_nch.tif,925,6860,9,3,925_6860
ign-FNF-2009/train/observations/915_6890_6_3_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_6_3_0M50_pfnf_nch.tif,915,6890,6,3,915_6890
ign-FNF-2009/train/observations/920_6860_8_9_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_8_9_0M50_pfnf_nch.tif,920,6860,8,9,920_6860
ign-FNF-2009/train/observations/890_6940_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_1_7_0M50_pfnf_nch.tif,890,6940,1,7,890_6940
ign-FNF-2009/train/observations/915_6890_1_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_1_1_0M50_pfnf_nch.tif,915,6890,1,1,915_6890
ign-FNF-2009/train/observations/915_6825_5_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_5_2_0M50_pfnf_nch.tif,915,6825,5,2,915_6825
ign-FNF-2009/train/observations/915_6825_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_9_5_0M50_pfnf_nch.tif,915,6825,9,5,915_6825
ign-FNF-2009/train/observations/1015_6895_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_2_2_0M50_pfnf_nch.tif,1015,6895,2,2,1015_6895
ign-FNF-2009/train/observations/915_6890_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_9_6_0M50_pfnf_nch.tif,915,6890,9,6,915_6890
ign-FNF-2009/train/observations/945_6925_1_6_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_1_6_0M50_pfnf_nch.tif,945,6925,1,6,945_6925
ign-FNF-2009/train/observations/955_6915_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_6_1_0M50_pfnf_nch.tif,955,6915,6,1,955_6915
ign-FNF-2009/train/observations/940_6925_8_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_8_4_0M50_pfnf_nch.tif,940,6925,8,4,940_6925
ign-FNF-2009/train/observations/975_6825_5_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_5_4_0M50_pfnf_nch.tif,975,6825,5,4,975_6825
ign-FNF-2009/train/observations/945_6925_5_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_5_9_0M50_pfnf_nch.tif,945,6925,5,9,945_6925
ign-FNF-2009/train/observations/940_6925_7_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_7_9_0M50_pfnf_nch.tif,940,6925,7,9,940_6925
ign-FNF-2009/train/observations/995_6895_5_2_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_5_2_0M50_pfnf_nch.tif,995,6895,5,2,995_6895
ign-FNF-2009/train/observations/915_6825_4_9_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_4_9_0M50_pfnf_nch.tif,915,6825,4,9,915_6825
ign-FNF-2009/train/observations/945_6925_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_7_2_0M50_pfnf_nch.tif,945,6925,7,2,945_6925
ign-FNF-2009/train/observations/925_6860_3_5_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_3_5_0M50_pfnf_nch.tif,925,6860,3,5,925_6860
ign-FNF-2009/train/observations/940_6905_2_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_2_7_0M50_pfnf_nch.tif,940,6905,2,7,940_6905
ign-FNF-2009/train/observations/945_6925_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_1_5_0M50_pfnf_nch.tif,945,6925,1,5,945_6925
ign-FNF-2009/train/observations/995_6895_3_1_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_3_1_0M50_pfnf_nch.tif,995,6895,3,1,995_6895
ign-FNF-2009/train/observations/980_6825_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_5_8_0M50_pfnf_nch.tif,980,6825,5,8,980_6825
ign-FNF-2009/train/observations/890_6940_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_2_2_0M50_pfnf_nch.tif,890,6940,2,2,890_6940
ign-FNF-2009/train/observations/920_6860_6_4_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_6_4_0M50_pfnf_nch.tif,920,6860,6,4,920_6860
ign-FNF-2009/train/observations/975_6850_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_9_8_0M50_pfnf_nch.tif,975,6850,9,8,975_6850
ign-FNF-2009/train/observations/940_6905_8_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_8_5_0M50_pfnf_nch.tif,940,6905,8,5,940_6905
ign-FNF-2009/train/observations/975_6850_4_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_4_9_0M50_pfnf_nch.tif,975,6850,4,9,975_6850
ign-FNF-2009/train/observations/940_6905_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_5_5_0M50_pfnf_nch.tif,940,6905,5,5,940_6905
ign-FNF-2009/train/observations/980_6825_2_4_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_2_4_0M50_pfnf_nch.tif,980,6825,2,4,980_6825
ign-FNF-2009/train/observations/975_6825_8_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_8_4_0M50_pfnf_nch.tif,975,6825,8,4,975_6825
ign-FNF-2009/train/observations/945_6925_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_6_1_0M50_pfnf_nch.tif,945,6925,6,1,945_6925
ign-FNF-2009/train/observations/975_6825_4_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_4_6_0M50_pfnf_nch.tif,975,6825,4,6,975_6825
ign-FNF-2009/train/observations/1015_6895_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_6_1_0M50_pfnf_nch.tif,1015,6895,6,1,1015_6895
ign-FNF-2009/train/observations/975_6825_5_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_5_2_0M50_pfnf_nch.tif,975,6825,5,2,975_6825
ign-FNF-2009/train/observations/890_6940_4_9_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_4_9_0M50_pfnf_nch.tif,890,6940,4,9,890_6940
ign-FNF-2009/train/observations/920_6860_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_2_9_0M50_pfnf_nch.tif,920,6860,2,9,920_6860
ign-FNF-2009/train/observations/945_6845_4_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_4_8_0M50_pfnf_nch.tif,945,6845,4,8,945_6845
ign-FNF-2009/train/observations/955_6915_2_4_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_2_4_0M50_pfnf_nch.tif,955,6915,2,4,955_6915
ign-FNF-2009/train/observations/975_6825_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_5_5_0M50_pfnf_nch.tif,975,6825,5,5,975_6825
ign-FNF-2009/train/observations/915_6890_5_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_5_7_0M50_pfnf_nch.tif,915,6890,5,7,915_6890
ign-FNF-2009/train/observations/940_6925_3_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_3_5_0M50_pfnf_nch.tif,940,6925,3,5,940_6925
ign-FNF-2009/train/observations/940_6925_5_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_5_9_0M50_pfnf_nch.tif,940,6925,5,9,940_6925
ign-FNF-2009/train/observations/955_6915_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_1_7_0M50_pfnf_nch.tif,955,6915,1,7,955_6915
ign-FNF-2009/train/observations/975_6825_1_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_1_1_0M50_pfnf_nch.tif,975,6825,1,1,975_6825
ign-FNF-2009/train/observations/955_6915_2_6_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_2_6_0M50_pfnf_nch.tif,955,6915,2,6,955_6915
ign-FNF-2009/train/observations/995_6895_4_4_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_4_4_0M50_pfnf_nch.tif,995,6895,4,4,995_6895
ign-FNF-2009/train/observations/980_6825_6_3_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_6_3_0M50_pfnf_nch.tif,980,6825,6,3,980_6825
ign-FNF-2009/train/observations/940_6905_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_9_6_0M50_pfnf_nch.tif,940,6905,9,6,940_6905
ign-FNF-2009/train/observations/945_6925_1_7_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_1_7_0M50_pfnf_nch.tif,945,6925,1,7,945_6925
ign-FNF-2009/train/observations/890_6940_5_9_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_5_9_0M50_pfnf_nch.tif,890,6940,5,9,890_6940
ign-FNF-2009/train/observations/945_6845_3_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_3_9_0M50_pfnf_nch.tif,945,6845,3,9,945_6845
ign-FNF-2009/train/observations/915_6825_9_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_9_7_0M50_pfnf_nch.tif,915,6825,9,7,915_6825
ign-FNF-2009/train/observations/945_6925_9_7_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_9_7_0M50_pfnf_nch.tif,945,6925,9,7,945_6925
ign-FNF-2009/train/observations/915_6890_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_2_2_0M50_pfnf_nch.tif,915,6890,2,2,915_6890
ign-FNF-2009/train/observations/920_6860_5_2_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_5_2_0M50_pfnf_nch.tif,920,6860,5,2,920_6860
ign-FNF-2009/train/observations/945_6845_4_4_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_4_4_0M50_pfnf_nch.tif,945,6845,4,4,945_6845
ign-FNF-2009/train/observations/975_6835_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_8_7_0M50_pfnf_nch.tif,975,6835,8,7,975_6835
ign-FNF-2009/train/observations/890_6940_3_4_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_3_4_0M50_pfnf_nch.tif,890,6940,3,4,890_6940
ign-FNF-2009/train/observations/1015_6895_6_6_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_6_6_0M50_pfnf_nch.tif,1015,6895,6,6,1015_6895
ign-FNF-2009/train/observations/915_6890_3_4_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_3_4_0M50_pfnf_nch.tif,915,6890,3,4,915_6890
ign-FNF-2009/train/observations/955_6915_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_2_2_0M50_pfnf_nch.tif,955,6915,2,2,955_6915
ign-FNF-2009/train/observations/915_6825_2_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_2_7_0M50_pfnf_nch.tif,915,6825,2,7,915_6825
ign-FNF-2009/train/observations/940_6925_5_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_5_7_0M50_pfnf_nch.tif,940,6925,5,7,940_6925
ign-FNF-2009/train/observations/945_6925_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_3_3_0M50_pfnf_nch.tif,945,6925,3,3,945_6925
ign-FNF-2009/train/observations/940_6925_3_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_3_7_0M50_pfnf_nch.tif,940,6925,3,7,940_6925
ign-FNF-2009/train/observations/975_6825_8_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_8_2_0M50_pfnf_nch.tif,975,6825,8,2,975_6825
ign-FNF-2009/train/observations/945_6925_2_3_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_2_3_0M50_pfnf_nch.tif,945,6925,2,3,945_6925
ign-FNF-2009/train/observations/920_6860_8_6_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_8_6_0M50_pfnf_nch.tif,920,6860,8,6,920_6860
ign-FNF-2009/train/observations/975_6825_5_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_5_7_0M50_pfnf_nch.tif,975,6825,5,7,975_6825
ign-FNF-2009/train/observations/945_6845_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_4_5_0M50_pfnf_nch.tif,945,6845,4,5,945_6845
ign-FNF-2009/train/observations/995_6895_1_2_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_1_2_0M50_pfnf_nch.tif,995,6895,1,2,995_6895
ign-FNF-2009/train/observations/940_6925_7_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_7_7_0M50_pfnf_nch.tif,940,6925,7,7,940_6925
ign-FNF-2009/train/observations/920_6860_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_2_8_0M50_pfnf_nch.tif,920,6860,2,8,920_6860
ign-FNF-2009/train/observations/955_6915_7_4_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_7_4_0M50_pfnf_nch.tif,955,6915,7,4,955_6915
ign-FNF-2009/train/observations/975_6825_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_4_5_0M50_pfnf_nch.tif,975,6825,4,5,975_6825
ign-FNF-2009/train/observations/975_6835_5_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_5_9_0M50_pfnf_nch.tif,975,6835,5,9,975_6835
ign-FNF-2009/train/observations/915_6825_5_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_5_1_0M50_pfnf_nch.tif,915,6825,5,1,915_6825
ign-FNF-2009/train/observations/925_6860_2_5_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_2_5_0M50_pfnf_nch.tif,925,6860,2,5,925_6860
ign-FNF-2009/train/observations/995_6895_2_6_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_2_6_0M50_pfnf_nch.tif,995,6895,2,6,995_6895
ign-FNF-2009/train/observations/925_6860_1_2_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_1_2_0M50_pfnf_nch.tif,925,6860,1,2,925_6860
ign-FNF-2009/train/observations/925_6860_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_5_5_0M50_pfnf_nch.tif,925,6860,5,5,925_6860
ign-FNF-2009/train/observations/940_6905_3_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_3_9_0M50_pfnf_nch.tif,940,6905,3,9,940_6905
ign-FNF-2009/train/observations/925_6860_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_2_9_0M50_pfnf_nch.tif,925,6860,2,9,925_6860
ign-FNF-2009/train/observations/980_6825_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_6_5_0M50_pfnf_nch.tif,980,6825,6,5,980_6825
ign-FNF-2009/train/observations/975_6835_1_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_1_3_0M50_pfnf_nch.tif,975,6835,1,3,975_6835
ign-FNF-2009/train/observations/1015_6895_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_8_3_0M50_pfnf_nch.tif,1015,6895,8,3,1015_6895
